respondent_id,h1n1_knowledge,doctor_recc_seasonal,health_worker,health_insurance,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,income_poverty,rent_or_own,employment_industry,seasonal_vaccine
264,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,18.0,0
265,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,15.0,0
266,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,15.0,0
267,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0
268,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,15.0,0
269,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,15.0,0
270,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,15.0,0
271,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,15.0,0
272,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0
273,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,10.0,0
274,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,11.0,0
275,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,0
276,1.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0
277,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,10.0,0
278,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,10.0,0
279,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,11.0,0
280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,0
281,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0
282,2.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,0.0,15.0,0
283,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,15.0,0
284,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
285,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,0
286,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
287,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,15.0,0
288,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,15.0,0
289,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,15.0,0
290,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,10.0,0
291,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,15.0,0
292,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,19.0,0
293,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
294,2.0,0.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,0.0,15.0,0
295,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,0
296,2.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,10.0,0
297,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,0
298,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,0
299,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,15.0,0
300,0.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,15.0,0
301,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0
302,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
303,2.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0,15.0,0
304,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,17.0,0
305,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,17.0,0
306,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0
307,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,17.0,0
308,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
310,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,0
311,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0
312,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,15.0,0
313,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0
314,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,15.0,0
315,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,12.0,0
316,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0
317,1.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,15.0,0
318,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
319,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,18.0,0
320,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,15.0,0
321,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,15.0,0
322,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,0
323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,15.0,0
324,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
325,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,10.0,0
326,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0
327,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,17.0,0
328,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,19.0,0
329,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,0
330,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,10.0,0
331,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,15.0,0
332,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,15.0,0
333,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,7.0,0
334,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,2.0,0.0,8.0,0
335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,0
336,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,15.0,0
337,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,15.0,0
338,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,15.0,0
339,2.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,7.0,0
340,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,15.0,0
341,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,0
342,1.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,6.0,0
343,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0
344,1.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,15.0,0
345,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
346,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0
347,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,0
348,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,17.0,0
349,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,7.0,0
350,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,15.0,0
351,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,15.0,0
352,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0
353,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,15.0,0
354,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,13.0,0
355,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,10.0,0
356,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,1.0,2.0,1.0,15.0,0
357,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,17.0,0
358,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,12.0,0
359,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0
360,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0
361,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,0
362,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,15.0,0
363,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,0
364,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,15.0,0
365,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,13.0,0
366,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
367,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,15.0,0
368,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,8.0,0
369,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,11.0,0
370,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,2.0,0.0,15.0,0
371,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,15.0,0
372,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,15.0,0
373,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,0
374,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0
375,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,2.0,1.0,15.0,0
376,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0
377,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0
378,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0
379,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0
380,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,10.0,0
381,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,14.0,0
382,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,17.0,0
383,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,15.0,0
384,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,16.0,0
385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
386,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,17.0,0
387,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,6.0,0
388,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,15.0,0
389,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,15.0,0
390,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0
391,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,0
392,1.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,0.0,15.0,0
393,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,15.0,0
394,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,15.0,0
395,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,15.0,0
396,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,10.0,0
397,1.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,0.0,10.0,0
398,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0
399,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,0
400,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,0
401,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,15.0,0
402,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0
403,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,10.0,0
404,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,10.0,0
405,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,15.0,0
406,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,15.0,0
407,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0
408,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,15.0,0
409,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0
410,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
411,1.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,11.0,0
412,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,15.0,0
413,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,15.0,0
414,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,6.0,0
415,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,15.0,0
416,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,0
417,2.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,0.0,15.0,0
418,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,15.0,0
419,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,11.0,0
420,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
421,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0
422,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,0
423,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,17.0,0
424,2.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,0.0,11.0,0
425,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,0
426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,15.0,0
427,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,0
428,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
429,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,19.0,0
430,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,17.0,0
431,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,10.0,0
432,2.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,15.0,0
433,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0
434,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,0
435,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0
436,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0
437,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,11.0,0
438,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,0
439,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,15.0,0
440,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,0
441,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,15.0,0
442,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,1.0,15.0,0
443,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,15.0,0
444,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,17.0,0
445,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,18.0,0
446,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,15.0,0
447,1.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,0
448,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
449,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,15.0,0
450,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0
451,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,15.0,0
452,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,0
453,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,15.0,0
454,1.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,0.0,15.0,0
455,2.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,15.0,0
456,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,15.0,0
457,1.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,9.0,0
458,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,0
459,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,15.0,0
460,1.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,2.0,0.0,15.0,0
461,1.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,0
462,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,15.0,0
463,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,15.0,0
464,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,0
465,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,15.0,0
466,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,10.0,0
467,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,15.0,0
468,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0
469,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,0
470,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,0
471,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,8.0,0
472,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0
473,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,15.0,0
474,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,15.0,0
475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,0
476,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0
477,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,10.0,0
478,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,2.0,2.0,0.0,15.0,0
479,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,15.0,0
480,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,15.0,0
481,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,15.0,0
482,1.0,0.0,1.0,1.0,3.0,0.0,4.0,3.0,0.0,2.0,0.0,15.0,0
483,2.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,17.0,0
484,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,8.0,0
485,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,11.0,0
486,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0
487,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
488,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,10.0,0
489,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,15.0,0
490,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,0
491,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,15.0,0
492,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0
493,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
494,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0
495,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,15.0,0
496,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,15.0,0
497,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,14.0,0
498,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,15.0,0
499,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,15.0,0
500,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,15.0,0
501,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0
502,1.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,0.0,15.0,0
503,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,15.0,0
504,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
505,2.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,11.0,0
506,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,15.0,0
507,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,0
508,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,15.0,0
509,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,0
510,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,0
511,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,15.0,0
512,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,15.0,0
513,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,15.0,0
514,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0
515,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0
516,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,0
517,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,8.0,0
518,1.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,19.0,0
519,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0
520,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,0
521,1.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,2.0,0.0,15.0,0
522,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0
523,2.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,10.0,0
524,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0
525,2.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,0
526,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
527,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,15.0,0
528,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,15.0,0
529,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0
530,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,14.0,0
